HOMER_QUIZ_1050273,,MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,1,3,1,3,1,1,1,3,1,1,1,1,1,1,1
HOMER_QUIZ_1050274,,MULTICHOICE,2,1,2,2,1,4,2,2,2,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,1,2,2,4,2,2,4,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,1,2,4,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,4,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2
HOMER_QUIZ_1050275,,MULTICHOICE,2,1,1,4,2,2,2,2,2,2,4,4,2,4,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,4,1,2,2,2,4,4,2,2,2,2,4,2,2,4,4,2,2,2,2,2,3,2,4,2,2,2,4,2,2,2,4,2,2,4,2,2,2,2,2,2,2,4,2,2,2,4,2,4,4,2,4,2,4,2,2,4,3,2,4,4,3,2,4,2,1,4,2,2,1,3,4,2,2,2,2,4,2,2,2,2,2,4,2,4,2,2,2,4,2,2,2,2,4,2,2,4,2,2,2,1,2,4,2,3,2,2,4,2,2,4,2,4,4,4,3,2,4,2,4,2,4,2,2,2,2,4,2,2,2,2,4,2,2,2,2,4,2,4,2,2,2
HOMER_QUIZ_1050276,,MULTICHOICE,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,1,4,1,2,1,1,3,1,3,2,3,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,2,4,1,1,4,3,3,1,1,1,1,2,1,1,1,1,1,3,1,2,1,4,4,1,1,1,4,1,3,3,3,1,1,1,1,1,3,4,1,2,1,1,3,1,2,2,1,1,1,1,3,2,3,1,3,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,3,1,4,1,1,1,1,1,1,4,1,1,1,3,1,1,1
HOMER_QUIZ_1050277,,MULTICHOICE,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,3,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,3,1
HOMER_QUIZ_1050278,,MULTICHOICE,1,1,1,1,2,1,1,2,4,1,3,3,1,2,1,2,3,1,3,2,1,2,1,3,4,1,1,1,2,1,1,3,1,1,1,2,3,3,2,1,1,1,1,4,1,1,1,1,1,3,1,1,4,1,3,1,4,1,4,3,2,1,1,1,1,1,1,3,4,3,1,2,1,2,2,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,3,1,2,2,1,1,4,3,4,3,2,1,2,1,3,3,1,3,4,1,1,2,4,1,1,2,1,1,4,1,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,3,4,2,3,1,1,3,3,2,2,4,1,3,1,3,2,4,1,1,2,1,3,2,1,3,4,1,2,3,1,2,1,1,3,2,2,2,2
HOMER_QUIZ_1050279,,MULTICHOICE,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,4,1,2,1,2,2,1,4,1,1,2,1,2,2,1,1,2,1,2,4,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2
HOMER_QUIZ_1050280,,MULTICHOICE,4,1,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,4,4,3,3,3,4,2,4,3,4,4,4,4,4,3,4,4,4,4,4,4,1,3,3,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,2,4
HOMER_QUIZ_1050281,,MULTICHOICE,1,1,1,4,1,2,1,4,1,1,2,2,1,1,2,1,4,4,4,1,1,2,4,1,1,1,1,2,1,2,3,1,1,1,1,2,4,1,4,4,2,4,2,1,1,1,1,2,1,2,1,2,2,4,1,4,1,4,1,4,1,1,2,4,2,2,1,4,1,2,2,1,2,4,4,4,4,4,4,1,2,1,4,4,1,1,4,2,4,1,2,2,1,4,3,1,1,3,2,1,4,2,1,2,2,1,4,3,4,1,1,3,1,1,2,1,4,1,1,1,1,4,1,4,1,3,4,1,2,4,2,2,1,2,2,1,4,1,4,1,2,2,1,2,1,1,3,1,4,1,4,1,3,2,4,4,1,1,2,4,4,2,1,1,1,4,2,2,1,4,2,2,4,1
HOMER_QUIZ_1050282,,MULTICHOICE,3,1,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,2,3,3,3,3,2,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,1,3,3
HOMER_QUIZ_1050283,,MULTICHOICE,4,1,4,4,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,2,3,3,4,4,3,4,4,3,4,4,4,3,4,4,4,2,3,4,3,3,3,4,4,4,3,4,4,4,4,3,4,4,3,3,4,4,3,3,4,2,4,4,4,4,4,3,1,3,4,3,4,4,4,3,4,2,3,4,3,4,1,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,2,3,4,3,3,4,4,3,4,4,3,4,3,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,3,3,3,4,1,3,4,3,2,4,4,4,3,4,3,4,1,4,4,4,4,3,4,4,1,4,3,3,4,2,4
HOMER_QUIZ_1050284,,MULTICHOICE,3,1,3,3,2,3,3,3,3,4,4,1,3,3,2,3,3,3,3,3,2,3,2,3,1,2,1,3,3,2,3,3,3,3,2,3,2,3,3,3,1,2,3,3,3,3,3,3,3,4,3,2,1,3,1,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,1,2,1,3,1,3,2,3,3,2,3,3,1,3,2,3,2,3,3,3,3,1,3,3,3,3,1,3,3,2,2,2,3,3,3,2,3,2,3,3,2,1,3,1,3,1,4,3,3,2,1,4,2,1,1,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,4,3,2,1,1,2,1,3,3,2,1,2,2,3,3,3,1,3,2,3,1,3,1,3,1,2,2,3,2,1,3,2,4
HOMER_QUIZ_1050285,,MULTICHOICE,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
HOMER_QUIZ_1050286,,MULTICHOICE,3,1,3,3,2,3,4,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,3,1,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,2,1,3,3,4,3,3,3,3,2,3,3,3,3,3,3
HOMER_QUIZ_1050287,,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,3,4,3,1,1,4,4,1,4,4,3,3,4,4,4,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,1,4,2,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,3,1,4,3,3,4,4,4,4,1,4,4,4,4,4,4,4,1,3,4,1,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,3,4,1,4,4,4,3,1,2,4,4,4,4,2,4
HOMER_QUIZ_1050288,,MULTICHOICE,2,1,2,2,2,2,3,2,2,2,4,2,2,2,2,4,2,2,2,2,4,2,2,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,4,4,2,2,4,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2
HOMER_QUIZ_1050289,,MULTICHOICE,3,1,2,3,1,3,3,3,4,3,3,2,2,1,4,3,4,3,2,3,3,4,1,2,3,1,3,4,2,3,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3,3,3,3,3,4,3,2,3,2,3,3,3,1,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,1,3,4,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,1,1,3,3,3,3,2,1,3,3,1,2,2,4,1,1,1,3,3,3,4,2,1,3,4,3,1,3
HOMER_QUIZ_1050290,,MULTICHOICE,4,1,2,4,3,2,4,4,2,4,3,3,2,4,4,4,2,4,2,4,4,4,4,4,4,1,2,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,4,4,3,2,4,4,4,3,4,4,1,4,4,4,4,2,4,2,2,4,4,2,2,4,4,4,2,4,2,2,4,4,4,4,4,4,1,2,4,2,4,4,4,4,4,4,3,4,4,1,1,3,2,4,2,1,4,4,3,4,4,4,1,4,4,4,4,4,2,4,3,4,4,2,4,2,2,4,4,3,4,4,2,3,4,4,3,2,3,3,4,4,4,4,4,2,3,4,4,4,3,4,4,2,4,4,2,3,4,4,4,2,1,2,4,4,4,4
HOMER_QUIZ_1050291,,MULTICHOICE,1,1,2,1,4,1,1,1,1,1,2,2,1,4,2,4,1,1,1,1,1,1,2,1,2,2,4,2,1,1,4,1,3,3,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,2,2,1,1,1,4,1,1,1,1,2,1,4,1,2,3,1,1,1,1,4,1,2,1,4,1,4,1,1,1,1,2,1,2,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,4,4,4,1,1,2,1,3,3,1,2,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1,4,1,1,2,4,4,2,3,4,1,1,1,1,2,1,1,2,3,2,2,1,2,1,1,1,1
HOMER_QUIZ_1050292,,MULTICHOICE,3,1,3,1,3,1,3,3,3,3,4,1,3,4,3,1,4,3,1,3,3,3,3,1,4,3,4,3,3,3,3,4,3,3,2,4,4,4,3,3,3,4,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,3,2,1,4,1,3,3,4,4,3,1,3,1,4,3,1,3,4,2,4,4,4,1,3,1,3,3,4,3,3,3,1,4,3,4,4,3,3,3,4,1,2,4,4,3,3,1,1,3,3,1,3,3,3,3,3,3,3,4,4,4,1,3,3,1,3,3,3,3,3,3,3,1,3,4,4,1,3,3,3,3,3,1,4,3,3,4,3,3,4,3,4,4,4,1,3,4,1,1,3,1,3,3,3
HOMER_QUIZ_1050293,,MULTICHOICE,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,3,1,2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,2,1,3,3,2,1,1,1,1,3,3,3,1,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,3,1,1,1,3,1,1,1,1,1,3,1,3,1,3,1,3,3,1,4,1,1,1,2,1,1,1,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,1,3,3,1,3,1,1,1,1,1,1,1,3,3,1,3,1,1,3,1,1,1,1,1,1,1,1,3,3,2,1
HOMER_QUIZ_1050294,,MULTICHOICE,4,1,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,1,1,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,1,4,4,3,3,4,1,3,4,1,4,4,4,4,4,1,4,2,4,4,1,1,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,1,4,4,4,1,4,1,3,1,4,4,4,4,4,4,3,4,2,4,4,4,4,4,1,1,4,1,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,1,4,4,4,1,4,4,3,4,1,4,4,1,1,1,3,4,4,4,4,1,4,1,4,4,1,4,4,1,4,4,4,4,4,1,4,4,4,4,1,3,4,4
HOMER_QUIZ_1050295,,MULTICHOICE,2,1,2,2,2,2,2,4,2,1,2,2,1,4,2,4,2,2,2,2,4,1,3,2,2,2,3,2,2,1,2,2,4,2,2,2,2,2,2,2,1,1,2,4,2,2,2,2,2,3,1,2,2,2,4,2,2,2,2,2,4,1,2,1,3,4,2,2,2,2,2,2,4,2,2,4,3,4,2,4,4,1,4,2,4,4,1,2,2,4,1,2,2,4,4,2,2,2,1,2,2,2,4,3,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,1,4,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,4,2,2,2,2,2,4,2,2,2,2,2,4,2,4,2,4,2,2,2,2,2
HOMER_QUIZ_1050296,,MULTICHOICE,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1050297,,MULTICHOICE,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,4,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
HOMER_QUIZ_1050298,,MULTICHOICE,4,1,3,3,4,3,3,3,3,3,4,3,4,3,3,4,1,3,3,3,3,2,3,3,4,2,3,4,4,3,3,3,3,3,4,3,3,3,2,3,4,2,4,2,3,1,4,3,4,3,3,3,4,3,4,2,3,2,2,3,3,4,2,3,2,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,2,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,4,1,3,3,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,4,3,4,2,4,3,3,3,4,2,3,3,3,2,4,3,4,4,3,2,3,3,3,3,4,2,3,4,3,3,2,4,3,3,3,4,2,2,3,3,3
HOMER_QUIZ_1050299,,MULTICHOICE,3,1,3,3,2,3,4,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,2,2,3,3,2,4,3,3,3,1,3,4,2,3,3,3,3,2,3,3,3,3,3,2,4,3,3,2,3,3,2,2,2,4,3,3,3,3,3,3,2,3,3,3,1,3,2,2,3,4,3,4,2,2,3,3,2,3,3,1,3,3,4,2,3,4,4,3,3,2,4,3,2,3,3,3,2,3,2,3,3,3,3,3,4,2,4,3,4,2,3,3,2,2,3,3,4,3,1,3,3,3,1,3,3,3,3,4,2,4,2,3,3,3,2,2,1,2,4,4,3,4,3,3,2,3,1,3,3,3,3,4,3,3,3,3,3,4,3,1,2,3,3,3,3,4,2,3
HOMER_QUIZ_1050300,,MULTICHOICE,4,1,1,3,4,4,3,4,3,3,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,4,4,4,3,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,4,4,4,3,4,3,4,3,3,3,4,3,4,3,3,1,3,3,4,3,4,3,2,4,4,4,4,3,3,3,3,2,4,4,3,2,4,1,3,4,1,4,4,4,4,4,3,3,3,3,3,4,4,1,4,3,3,3,3,1,4,4,3,3,1,4,4,3,1,3,3,3,4,4,3,3,4,3,3,4,2,4,4,3,3,4,3,3,4,4,1,3,4,3,3,4,3,3,4,4,4,3,3,4,3,4,2,4,4,4,3,4,3,3,3,4,3,4
HOMER_QUIZ_1050301,,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
HOMER_QUIZ_1050302,,MULTICHOICE,4,1,1,3,4,3,4,1,3,3,3,4,4,4,4,4,1,3,3,4,4,4,3,4,3,3,4,4,3,3,3,3,4,4,4,3,3,3,4,4,3,4,1,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,3,3,4,4,2,4,3,4,4,3,3,3,3,3,2,4,3,2,4,3,3,3,1,1,3,4,4,1,4,1,3,3,4,4,4,1,4,4,4,1,3,3,3,3,3,1,3,3,4,1,2,4,4,3,2,4,3,4,4,3,4,3,3,4,4,3,1,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,4,3,3,4,4,4,4,3,4,3,3,4,3,3,4,4,4,3,1,3,2,4
HOMER_QUIZ_1050303,,MULTICHOICE,2,1,2,2,3,3,2,2,4,4,4,2,4,4,2,4,2,2,4,3,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2,4,4,2,4,3,2,2,2,4,2,4,2,2,2,2,4,2,4,4,4,4,2,4,4,2,4,2,2,4,2,2,4,2,2,4,4,2,2,4,2,4,4,4,4,4,4,2,2,4,2,4,2,4,2,2,4,4,4,4,4,2,4,2,2,4,4,2,2,4,4,4,4,4,4,2,3,4,4,3,2,4,2,4,4,2,4,2,4,2,2,4,3,4,2,4,2,4,2,2,4,4,4,4,4,3,2,4,4,2,4,4,4,3,2,2,4,4,2,4,2,2,2,2,4,2,2,4,4,2,2,4,4,4,2,4,4,4,2,2
HOMER_QUIZ_1050304,,MULTICHOICE,3,1,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
HOMER_QUIZ_1050305,,MULTICHOICE,2,1,1,3,3,3,2,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,2,2,3,3,2,3,2,2,3,2,2,3,2,2,2,3,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,3,2,2,3,2,2,3,3,2,2,1,2,1,4,2,2,3,2,2,2,2,2,2,3,1,2,1,2,2,3,2,4,2,3,2,3,4,4,3,2,2,2,2,2,1,4,2,2,2,2,2,2,4,1,3,3,2,2,2,2,4,3,2,2,4,3
HOMER_QUIZ_1050306,,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,3,2,3,3,3,2,3,3,1,2,3,2,3,3,2,2,3,3,2,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,1,3,2,3,3,3,3,2,1,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,1,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,2,1,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
HOMER_QUIZ_1050307,,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1050308,,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1050309,,MULTICHOICE,4,1,1,4,4,4,1,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,1,2,1,4,1,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4,1,1,4,1,4,4,1,4,2,1,4,4,4,4,4,4,1,1,1,4,1,4,4,4,1,4,4,1,2,4,1,4,4,2,4,1,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4,4,1,1,4,4,2,1,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,4,1,2,4,4,4,4,4,1,4,4,4,1,1,4,4,2,4,4,4,1,4,2,4
