"HOMER_Quiz_1045152","","MULTICHOICE","2","1","2","2","2","3","3","1","1","3","1","3","3","2","3","3","2","2","3","3","2","2","2","4","2","3","2","2","3","2","2","1","3","2","3","2","3","2","2","2","3","3","2","2","3","3","2","2","2","1","2","2","3","2","3","3","2","3","3","2","2","1","4","2","4","3","3","2","1","1","3","3","1","4","2","1","2","2","2","2","2","2","3","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","2","1","4","2","2","2","3","2","2","2","2","2","3","2","2","2","3","2","3","3","2","3","2","2","2","2","3","3","2","2","2","2","2","2","2","1","2","2","2","1","3","2","2","1","3","4","2","2","3","2","2","2","3","3","2","2","2","2","3","2","3","3","3","3","2",
"HOMER_Quiz_1044983","","MULTICHOICE","3","1","3","3","3","1","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","2","5","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","1","3","3","3","2","1","3","3","2","3","3","3","1","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","1","1","3","3","3","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3",
"HOMER_Quiz_1045022","","MULTICHOICE","1","1","1","1","1","1","1","2","1","1","1","1","1","3","1","3","1","1","1","1","1","1","1","3","1","1","2","1","2","1","1","2","3","1","1","1","1","1","2","1","1","1","2","1","4","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","3","1","1","1","2","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","4","1","1","1","1","1","1","1","2","2","1","1","3","1","1","3","4","4","1","3","2","1","1","2","3","2","1","1","1","1","1","4","3","1","1","1","1","1","1","1","1","1",
"HOMER_Quiz_1044984","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","1","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","3","4","4","1","4","4","4","4","4","3","4","4","4","4","1","4","4","1","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","1","1","1","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2",
"HOMER_Quiz_1045045","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","2","1","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","1","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","1","3","3","3","1","3","3","3","3","3","2","1","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","1","3","3","3","3","2","3","3","3","2","3","3","3","3","3","3","1","3","4","2","3","2","3","3","2","3","3","3","3","3","3","3","3","3","3","1","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045046","","MULTICHOICE","3","1","3","3","3","2","3","3","1","3","1","3","3","3","3","1","3","1","3","3","3","3","1","3","3","3","3","3","3","3","3","1","1","3","3","3","3","3","3","3","3","3","3","1","1","3","1","3","3","1","3","3","3","3","3","3","1","3","3","2","3","3","1","3","3","1","3","3","2","3","3","3","2","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","1","3","2","1","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","1","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045047","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","2","1","1","2","1","1","3","1","1","1","1","3","1","1","1","5","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","1","1","1","1","2","1","1","2","1","1","1","1","2","3","3","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_Quiz_1045153","","MULTICHOICE","4","1","3","4","4","4","4","3","2","4","4","2","4","2","4","2","4","4","4","4","4","4","4","1","4","4","4","4","4","4","2","4","2","4","4","4","4","2","4","4","2","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","2","4","1","4","4","4","4","4","4","4","4","3","4","2","4","4","4","2","2","3","4","4","4","4","4","4","4","4","4","4","4","4","3","2","4","4","4","4","4","4","3","4","4","4","2","3","4","4","4","4","4","1","4","1","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","1","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1044985","","MULTICHOICE","2","1","2","4","4","4","1","2","2","2","2","3","1","2","4","5","2","2","3","2","5","4","4","4","4","2","1","3","4","2","3","3","4","3","3","1","5","4","4","4","3","2","4","1","1","3","2","3","3","2","4","1","2","4","2","4","4","2","1","1","4","2","1","2","4","2","3","4","1","2","2","4","2","2","4","1","2","1","3","1","2","3","5","2","2","4","2","4","4","1","3","3","1","2","1","2","3","5","1","1","1","5","2","4","4","1","3","2","1","4","2","3","4","2","1","3","2","2","1","4","1","5","3","1","2","4","1","1","4","2","2","3","4","1","2","1","2","4","4","2","1","1","2","4","2","3","3","2","1","2","2","4","4","4","4","2","1","4","4","3","3","1","2","4",
"HOMER_Quiz_1044986","","MULTICHOICE","3","1","4","4","4","3","4","3","3","4","3","3","3","3","3","3","3","3","3","4","5","4","4","3","4","3","3","4","3","4","3","3","4","4","4","3","3","3","3","3","3","3","3","4","3","4","3","3","3","3","4","4","3","3","5","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","4","3","4","3","4","4","3","5","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","4","3","3","3","3","3","4","3","4","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","4","3","4","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","4","3","4","4","3","3","3","3","3","4","3","3","3","3","3",
"HOMER_Quiz_1044987","","MULTICHOICE","1","1","1","1","1","5","3","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","3","1","1","1","1","1","1","1","4","1","1","3","3","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","3","1","3","1","1","1","1","1","4","1","1","1","3","1","1","1","1","1","1","1","1","2","3","1","1","1","1","1","1","1","1","3","1","3","1","1","1","1","1","1","1","3","1","4","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1",
"HOMER_Quiz_1044988","","MULTICHOICE","4","1","4","4","4","4","4","5","4","4","4","4","4","4","2","4","4","4","4","4","4","4","3","3","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","3","4","3","4","4","3","4","4","4","4","4","4","4","4","3","4","4","4","4","3","4","4","4","4","4","4","4","4","3","4","4","3","4","4","4","4","3","4","4","3","4","4","4","4","1","4","4","4","4","4","4","4","4","3","4","3","4","4","4","4","4","4","4","4","3","4","3","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","5","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4",
"HOMER_Quiz_1044989","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_Quiz_1044990","","MULTICHOICE","5","1","5","5","5","4","5","5","5","5","5","4","5","5","5","5","5","3","5","5","4","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","3","3","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","4","5","5","5","5","5","4","3","5","5","5","3","3","5","5","5","3","5","5","5","5","5","5","5","5","5","3","5","5","4","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","2","5","5","5","5","3","1","3","5","2","5","3","5","5","5","5","5","5","3","5","3","5","5","5","3","3","5","5","5","5","5","3","5","5","5","5","3","5","5","5","5","4","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_Quiz_1045024","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","5","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1045025","","MULTICHOICE","1","1","1","1","1","2","1","1","1","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","1","1","1","3","2","2","1","1","3","1","1","1","1","1","2","2","1","1","2","1","1","1","1","2","1","1","1","1","1","3","1","1","1","1","1","1","2","1","2","1","1","3","1","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","4","1","1","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","1","1",
"HOMER_Quiz_1044991","","MULTICHOICE","3","1","5","3","3","5","3","3","3","3","3","4","2","3","3","5","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","5","3","4","3","3","3","3","3","3","3","5","3","3","5","4","3","3","5","4","3","3","3","3","3","3","5","3","3","3","5","3","3","5","5","3","5","3","3","3","2","5","3","3","3","3","2","3","3","3","3","4","3","2","3","3","3","3","3","5","3","3","3","3","5","5","3","3","4","3","3","3","4","2","5","3","4","3","3","3","3","3","3","1","3","5","3","3","4","5","2","3","5","3","3","3","3","5","3","3","3","4","1","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045026","","MULTICHOICE","5","1","5","3","5","5","5","1","5","5","5","5","4","5","5","5","5","4","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","4","3","5","5","5","5","5","5","5","5","1","5","3","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","4","5","5","4","5","5","5","5","4","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5",
"HOMER_Quiz_1044992","","MULTICHOICE","4","1","2","4","4","1","4","2","4","4","5","4","4","4","4","4","4","2","4","2","4","4","4","4","5","5","4","4","4","4","4","2","4","4","2","4","4","5","4","2","1","2","4","3","2","2","4","4","4","4","4","4","4","2","2","2","4","4","4","5","4","4","4","4","4","2","4","5","2","4","4","5","4","4","2","4","4","4","3","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","3","4","5","4","4","4","4","4","2","4","4","2","4","4","2","4","5","5","2","4","4","4","4","2","4","2","4","4","4","5","4","2","5","4","4","5","4","5","2","2","2","4","2","4","2","4","5","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1045154","","MULTICHOICE","3","0","2","2","3","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","3","3","1","2","3","2","2","3","3","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","3","1","1","1","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","3","2","2","3","2","1","2","2","2","2","3","3","3","2","2","2","2","2","1","2","2","1","3","3","2","2","2","2","2","2","2","3","2","2","1","3","2","2","1","2","2","3","3","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","3","2","3","2","3","2","2","2","3","3","2",
"HOMER_Quiz_1045048","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2",
"HOMER_Quiz_1045155","","MULTICHOICE","4","1","4","1","4","1","4","1","1","4","4","1","4","4","4","4","4","4","4","1","4","4","1","1","1","4","4","4","4","4","2","1","1","4","1","4","4","1","4","4","1","1","1","1","4","1","4","4","1","1","1","4","1","4","1","4","4","4","1","4","4","1","1","4","4","1","4","4","1","3","4","4","3","4","4","1","1","4","4","4","1","1","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","1","1","4","1","4","4","4","1","1","4","1","4","1","4","4","4","1","4","1","4","3","1","4","4","4","4","1","4","4","3","4","4","1","4","4","1","4","1","1","4","1","1","4","4","4","1","4","4","1","4","4","1","4","4","1","4","4","4","4","4","4","4","4","4","1","4","4",
"HOMER_Quiz_1045156","","MULTICHOICE","3","1","3","3","3","1","3","3","3","2","3","4","4","3","3","3","3","1","3","3","2","2","4","3","3","3","3","3","4","3","3","3","4","4","3","3","4","4","3","2","4","4","3","3","3","2","3","3","4","1","3","3","3","3","3","4","3","3","4","2","3","2","1","3","3","1","2","4","3","3","3","1","3","3","2","3","1","3","1","3","3","2","3","3","2","3","4","2","3","3","1","3","3","3","2","1","3","4","3","3","3","3","3","4","1","4","3","4","3","3","3","3","4","1","3","2","2","1","4","3","1","3","4","3","3","3","2","3","3","2","1","4","3","4","3","2","3","3","3","1","3","1","2","3","4","4","3","3","2","3","3","3","3","3","3","3","3","1","3","3","4","2","4","3",
"HOMER_Quiz_1045157","","MULTICHOICE","3","1","3","3","3","3","3","1","3","3","4","1","3","3","3","4","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3",
"HOMER_Quiz_1044995","","MULTICHOICE","2","1","2","2","2","3","3","4","3","3","2","2","3","1","2","2","3","4","2","2","2","3","2","2","2","2","2","2","3","2","2","2","4","2","2","2","4","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","3","4","2","2","2","3","2","2","2","2","4","4","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","3","2","3","2","2","4","4","2","2","3","2","2","2","3","3","2","4","2","2","2","2","4","3","2","2","2","2","3","2","3","2","4","2","2","3","4","2","3","2","4","2","2","2","2","2","2","2","3","2","3","2","2","2","2","3","2","2","2","2","2","1","2","2","2","4","2","2","2","3","2","2","3",
"HOMER_Quiz_1045158","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1045028","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","5","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","4","4","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","5","1","1","5","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","5","1","1","5","1","4","1","5","1","1","1","1","1","1","1","2","1","1","4","1","1","1","1","1","1","4","1","1","1","4","1","1","1","2","1","1","2",
"HOMER_Quiz_1045159","","MULTICHOICE","3","1","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_Quiz_1045030","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_Quiz_1045031","","MULTICHOICE","3","1","3","4","3","3","3","4","3","5","4","3","5","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","4","5","3","3","4","3","4","3","5","3","3","3","3","3","1","3","5","3","3","3","3","3","1","3","3","5","3","3","5","3","3","3","3","1","4","3","3","3","3","3","5","3","3","3","5","3","5","4","3","5","1","1","3","3","3","3","3","3","3","3","3","3","4","4","3","1","4","4","3","4","3","3","3","3","3","3","3","4","3","3","5","1","3","3","3","5","3","4","3","5","4","3","3","2","3","4","3","4","3","3","3","3","3","2","4","3","3","5","3","3","3","3","3","3","1","3","4","3","4","3","3","3","5","4","4","3","1","1","4","4","3","3","3","3","3","3",
"HOMER_Quiz_1045160","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","1","4","3","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","1","4","4","4","3","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","3","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","3","3","4","4","4","4","4","4","4",
"HOMER_Quiz_1045033","","MULTICHOICE","1","1","4","3","4","3","4","3","4","4","2","2","4","2","4","2","4","4","4","2","2","2","1","3","3","3","2","4","3","4","4","4","4","4","4","2","4","4","3","2","4","4","2","3","2","4","2","4","2","4","4","3","4","4","3","4","2","4","4","2","4","4","1","3","3","3","3","2","3","4","1","2","4","4","4","3","4","2","2","4","4","2","2","2","3","2","1","4","1","4","2","4","3","4","4","2","4","2","2","2","2","4","2","4","2","1","3","3","4","3","1","2","4","4","4","4","4","3","3","2","4","4","3","4","2","2","4","2","4","4","4","2","4","2","2","4","1","3","4","3","4","2","3","2","3","2","3","4","3","1","1","2","4","4","3","2","4","4","4","3","2","4","4","4",
"HOMER_Quiz_1045034","","MULTICHOICE","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","5","5","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","5",
"HOMER_Quiz_1045161","","MULTICHOICE","4","1","4","4","4","4","4","4","1","4","4","2","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","1","4","4","4","4","4","3","4","4","4","4","2","4","4","4","4","2","4","4","4","4","4","3","2","4","4","4","4","2","4","4","2","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","1","2","4","4","4","4","4","4","4","4","3","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","2","4","4","4","2","4","4","2","4","2","4","4","2","4","4","2","2","4","2","4","1","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1044997","","MULTICHOICE","1","1","1","1","1","4","1","4","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","3","2","1","1","1","4","1","1","1","2","4","1","1","4","1","1","3","1","1","4","3","1","2","1","1","1","4","1","1","1","4","1","1","1","4","1","4","1","1","4","1","4","5","1","4","1","1","2","1","3","1","1","1","1","1","1","1","4","1","4","4","1","1","1","1","1","4","1","1","1","4","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","5","1","4","1","1","1","4","1","1","1","1","4","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1",
"HOMER_Quiz_1044998","","MULTICHOICE","4","1","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","3","5","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_Quiz_1044999","","MULTICHOICE","1","1","1","1","1","3","3","1","1","1","4","1","4","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","3","2","2","1","1","1","1","1","3","3","1","1","3","3","1","1","3","1","1","3","3","1","3","1","1","2","1","1","2","3","1","1","3","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","2","1","2","3","1","3","1","3","3","3","1","3","3","5","1","3","3","1","1","2","3","3","1","1","1","2","1","1","3","1","2","1","1","1","1","2","2","1","1","4","1","1","1","1","2","3","1","3","3","1","1","1","2","3","1","1","1","1","1","4","4","2","3","1","1","1","1","1","1","1","1","1","1","1","1","3","1","2","1",
"HOMER_Quiz_1045035","","MULTICHOICE","5","1","5","4","5","5","5","4","5","5","4","5","5","5","5","5","5","5","5","5","4","4","5","4","5","5","5","4","4","4","5","5","5","5","4","5","2","5","5","4","1","3","4","5","4","5","5","5","5","5","5","5","5","5","5","5","4","5","5","4","1","3","4","4","3","4","4","5","4","4","4","5","5","5","3","4","5","4","4","5","4","1","5","5","5","5","5","5","5","5","4","5","1","5","4","4","1","4","1","1","4","5","5","4","4","1","3","5","4","5","5","5","5","3","4","5","5","1","5","5","5","5","5","3","5","4","5","5","4","5","4","4","4","4","5","5","5","5","1","5","4","3","5","4","4","4","4","5","1","4","5","5","5","5","5","5","5","5","5","5","5","5","4","3",
"HOMER_Quiz_1045000","","MULTICHOICE","3","1","3","3","3","3","3","2","3","3","3","3","2","3","3","3","3","3","3","3","2","3","3","3","1","3","3","3","3","3","3","2","3","1","3","3","3","3","3","3","3","3","3","5","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","2","3","3","2","3","3","3","1","3","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","2","3","3","3","3","3","3","3","3","1","3","1","3","3","4","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","1","4","3","3","3","3","3","3","1","3","3","3","3",
