HOMER_QUIZ_1051566,GASTROENTEROLOGY,MULTICHOICE,1,1,1,1,1,1,3,1,1,1,4,4,1,4,1,1,1,1,1,4,4,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,3,1,2,4,1,2,1,1,1,3,4,1,1,1,4,1,1,1,1,1,1,4,1,3,1,1,1,4,4,1,1,1,1,4,1,4,2,4,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051567,REPRODUCTIVE MEDICINE,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051574,REPRODUCTIVE MEDICINE,MULTICHOICE,2,1,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051575,REPRODUCTIVE MEDICINE,MULTICHOICE,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051631,REPRODUCTIVE MEDICINE,MULTICHOICE,5,1,5,5,2,5,5,5,5,5,5,3,5,5,1,1,5,5,2,5,5,1,4,5,2,5,5,2,5,5,5,2,5,1,5,2,5,5,5,1,5,1,5,5,5,5,2,5,5,2,5,5,2,5,5,2,5,1,5,5,1,4,5,5,5,5,2,5,2,5,5,1,5,5,5,5,5,5,5,5,5,5,2,1,5,5,5,2,2,2,4,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,1,5,5,5,5,5,1,5,5,5,5,5,2,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,2,1,2,5,5,5,5,3,5,5,5,5,5,5,5,3,5,1,5,5,1,5
HOMER_QUIZ_1051632,REPRODUCTIVE MEDICINE,MULTICHOICE,1,1,3,1,1,1,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,4,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,4,2,1,3,4,1,1,3,1,1,2,3,1,2,1,1,2,1,1,1,1,3,1,1,3,1,1,3,3,3,1,1,1,3,3,1,1,1,2,4,3,1,3,2,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1
HOMER_QUIZ_1051576,REPRODUCTIVE MEDICINE,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051633,REPRODUCTIVE MEDICINE,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,4,2,2,2,2,2,2,1,2,1,2,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,4,2,2,1,2,2,2,2,2,1,4,2,4,2,2,2,4,1,2,2,2,2,2,2,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051606,INTRODUCTORY BLOCK,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051634,INTRODUCTORY BLOCK,MULTICHOICE,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1
HOMER_QUIZ_1051568,INTRODUCTORY BLOCK,MULTICHOICE,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
HOMER_QUIZ_1051569,INTRODUCTORY BLOCK,MULTICHOICE,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051570,INTRODUCTORY BLOCK,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051577,CARDIOLOGY,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051644,CARDIOLOGY,MULTICHOICE,3,1,3,3,3,1,2,3,3,2,3,2,3,3,2,3,3,3,2,3,3,5,3,3,1,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,1,3,3,4,3,4,2,3,3,3,3,3,3,2,3,1,2,3,3,2,3,3,1,4,3,3,3,3,2,3,3,3,3,2,3,4,2,3,3,2,2,3,3,2,1,3,2,3,3,2,3,3,3,3,5,3,2,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3
HOMER_QUIZ_1051578,CARDIOLOGY,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,4,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,4,3,2,4,2,2,2,2,2,4,2,2,2,3,3,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,4,3,4,2,2,2,2,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2
HOMER_QUIZ_1051608,CARDIOLOGY,MULTICHOICE,5,1,5,5,4,5,5,5,5,5,4,4,3,4,5,5,5,3,2,5,5,5,5,4,5,5,5,2,4,5,5,5,1,5,5,5,4,2,5,5,5,5,5,5,4,2,5,4,5,3,5,3,5,5,5,3,5,5,5,3,5,5,4,5,5,4,5,5,5,5,5,5,5,3,5,5,2,5,3,5,5,4,5,5,5,4,2,5,5,5,3,5,5,5,2,5,5,4,5,5,4,5,4,2,5,1,5,5,5,5,5,4,5,3,4,2,1,5,1,5,5,5,4,5,5,5,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,2,3,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,3,5,5,5
HOMER_QUIZ_1051645,CARDIOLOGY,MULTICHOICE,5,1,5,5,2,5,2,1,5,5,5,1,5,5,5,5,5,5,2,2,5,2,5,5,2,5,5,5,5,2,2,5,3,5,5,4,5,5,5,5,3,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,2,5,3,1,1,1,5,2,5,5,1,1,2,5,4,5,5,4,4,5,5,4,5,5,5,1,1,1,2,5,5,5,1,2,5,5,5,5,1,1,5,2,5,1,5,2,5,5,3,5,2,1,5,1,1,3,5,5,5,5,1,2,5,3,4,5,5,4,3,1,5,1,1,1,5,1,3,5,2,5,5,1,1,5,5,1,3,5,1,2,2,5,3,5,5,5,3,1,1,5,5,5,5,5,5,1,3,5
HOMER_QUIZ_1051609,CARDIOLOGY,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,4,2,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,5,4,4,4,4,4,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051635,INTD410,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051580,INTD410,MULTICHOICE,4,1,2,4,2,4,4,2,2,2,2,2,2,4,4,2,4,4,2,2,4,2,2,4,2,4,4,2,4,2,2,4,4,2,2,2,4,2,4,4,4,2,4,2,2,2,4,2,2,4,2,4,4,4,2,4,2,2,2,4,4,4,2,2,4,4,4,4,2,4,2,4,4,3,2,2,4,2,4,2,2,2,4,4,4,4,3,4,2,2,4,4,2,2,2,4,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,4,4,4,4,2,2,2,4,2,4,2,4,4,2,2,2,4,4,4,2,3,4,4,2,4,4,4,2,4,4,2,2,2,4,2,2,2,4,2,4,2,2,4,4,4,2,4,4,4,2,4,4,4
HOMER_QUIZ_1051581,INTD410,MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051582,INTD410,MULTICHOICE,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051583,INTD410,MULTICHOICE,1,1,4,1,1,4,4,4,2,1,2,4,1,1,1,1,2,4,2,2,1,1,4,4,1,4,1,1,1,4,2,1,1,1,4,2,4,4,2,2,4,2,4,2,4,4,1,4,4,2,2,1,1,1,1,1,1,4,4,1,1,1,4,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,4,1,4,4,1,1,1,4,4,4,1,1,1,4,1,1,4,4,1,4,1,4,1,4,1,1,1,4,2,1,1,4,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,1,1,4,4,1,4,1,4,1,4,1,4,4,1,4,1,1,1,4
HOMER_QUIZ_1051592,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,2,1,4,2,4,2,4,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,2,4,4,4,4,2,4,4,4,4,2,4,4,2,2,2,4,1,2,2,2,2,1,4,2,4,4,2,1,2,2,3,2,2,2,4,1,2,4,2,2,4,4,2,2,2,2,4,4,1,4,4,4,2,4,2,2,1,4,2,4,3,3,2,4,2,2,2,4,2,2,1,2,2,2,1,2,4,4,4,4,4,4,2,2,2,2,3,4,1,4,4,2,2,2,4,4,2,4,2,4,4,2,2,2,2,4,2,2,2,2,4,4,4,4,4,1,4,4,2,4,2,2,1,2,2,2,2,4,2,2,2,4,4,4,4,2,1,3,4,4,2,2,2,2,2
HOMER_QUIZ_1051595,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,2,4,2,4,4,4,4,4,4,4,3,4,3,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,4,2,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,1,4,2,4,3,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,2,4,4,2,4,2,2,2,3,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051596,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051611,COMMUNITY HEALTH,MULTICHOICE,5,1,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,1,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,3,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5
HOMER_QUIZ_1051612,COMMUNITY HEALTH,MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051584,COMMUNITY HEALTH,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051585,COMMUNITY HEALTH,MULTICHOICE,5,1,1,2,1,5,3,5,5,2,2,5,5,5,5,2,5,5,1,5,5,5,2,5,2,5,2,5,5,5,5,3,2,5,5,5,5,2,2,3,5,2,5,5,5,2,5,5,5,2,5,5,5,5,5,2,5,2,5,2,5,5,5,5,5,5,2,5,5,5,5,4,5,5,5,2,5,2,2,5,5,5,2,5,2,2,2,5,5,2,5,5,2,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,2,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,2,3,2,5,5,3,5,5,5,2,5,2,2,5,2,5,5,2,2,5,5,5,5,5,5,2,2,3,5,5,5,2,5,5,2,2,5,5,5
HOMER_QUIZ_1051586,COMMUNITY HEALTH,MULTICHOICE,4,1,4,4,2,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051646,PULMONARY,MULTICHOICE,3,1,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,2,3,5,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051545,PULMONARY,MULTICHOICE,1,1,3,1,1,1,2,2,3,1,2,2,2,2,2,1,3,1,1,1,2,1,3,2,1,1,2,1,1,4,3,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,1,3,1,1,3,3,1,2,2,1,1,3,3,2,1,2,1,3,2,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,3,1,2,1,4,3,2,3,1,1,1,1,2,1,2,3,1,1,2,1,4,3,1,1,2,1,3,4,2,3,1,2,1,2,3,1,2,1,4,2,2,2,2,2,3,2,4,1,1,1,1,1,1,2,2,2,3,4,3,1,1,3,2,1,1,2,2,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1
HOMER_QUIZ_1051647,PULMONARY,MULTICHOICE,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,5,3,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,5,5,4,5,5,4,3,5,5,2,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5
HOMER_QUIZ_1051590,PULMONARY,MULTICHOICE,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051648,RENAL,MULTICHOICE,3,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3
